InvoiceID,ShirtID,SellingPrice,Quantity
116,38,5.3999999999999995,5
116,10,39.9,3
116,36,6.6,3
116,5,1.6,5
116,7,4.0,3
117,43,7.0,1
117,34,2.4,4
117,2,1.7999999999999998,3
117,33,3.5,5
117,19,62.99999999999999,4
117,37,4.0,4
117,43,7.0,4
117,30,1.0,2
117,30,1.0,5
118,22,7.2,4
118,36,6.6,1
118,25,54.0,4
118,26,5.6000000000000005,4
118,42,5.4,5
118,45,7.2,1
118,42,5.4,3
118,33,3.5,2
118,39,3.5,1
118,44,4.0,4
119,30,1.0,3
119,14,1.4,1
119,17,4.2,1
119,9,1.7999999999999998,4
119,31,1.2,1
119,19,62.99999999999999,3
119,26,5.6000000000000005,1
119,32,6.4,4
119,35,3.5,1
119,40,3.6,1
119,18,2.4,3
119,5,1.6,3
119,28,8.0,2
119,9,1.7999999999999998,5
120,43,7.0,2
120,11,30.599999999999998,4
120,45,7.2,5
120,13,0.9,3
120,16,44.4,1
120,2,1.7999999999999998,3
120,20,3.5,1
120,13,0.9,5
120,36,6.6,5
120,27,1.4,3
120,32,6.4,1
121,31,1.2,1
121,40,3.6,2
121,12,2.7,3
121,33,3.5,3
121,21,4.2,4
121,27,1.4,1
121,36,6.6,3
121,45,7.2,3
121,6,1.8,5
121,44,4.0,5
121,34,2.4,3
121,4,0.6,2
121,39,3.5,3
121,24,3.2,2
122,28,8.0,4
122,39,3.5,2
122,38,5.3999999999999995,5
122,1,51.0,4
122,3,6.3,5
122,4,0.6,4
123,42,5.4,3
123,25,54.0,1
123,4,0.6,3
123,22,7.2,2
123,26,5.6000000000000005,2
123,33,3.5,1
123,37,4.0,3
123,44,4.0,1
123,28,8.0,3
123,35,3.5,2
123,13,0.9,2
124,27,1.4,5
124,11,30.599999999999998,2
124,22,7.2,4
124,41,60.0,2
124,4,0.6,4
124,8,3.0,5
124,26,5.6000000000000005,4
124,10,39.9,3
124,20,3.5,1
124,29,6.6,5
124,20,3.5,1
124,33,3.5,5
124,10,39.9,5
124,25,54.0,1
124,44,4.0,5
124,2,1.7999999999999998,5
124,17,4.2,4
125,2,1.7999999999999998,1
125,33,3.5,4
125,26,5.6000000000000005,3
125,44,4.0,1
125,25,54.0,1
125,21,4.2,1
125,3,6.3,4
125,22,7.2,5
125,15,55.3,5
125,18,2.4,1
126,21,4.2,5
126,38,5.3999999999999995,1
126,7,4.0,3
126,45,7.2,4
126,7,4.0,1
126,13,0.9,5
126,20,3.5,2
126,4,0.6,1
126,14,1.4,4
126,17,4.2,3
126,31,1.2,2
126,40,3.6,1
126,21,4.2,3
127,11,30.599999999999998,2
127,5,1.6,3
127,16,44.4,4
127,14,1.4,4
127,4,0.6,1
127,30,1.0,2
127,34,2.4,4
127,18,2.4,1
127,12,2.7,4
127,36,6.6,2
127,6,1.8,1
127,23,46.199999999999996,5
128,27,1.4,2
128,34,2.4,3
128,37,4.0,3
128,33,3.5,2
128,37,4.0,5
128,22,7.2,3
128,43,7.0,4
128,25,54.0,3
128,40,3.6,1
128,24,3.2,1
129,21,4.2,1
129,28,8.0,4
129,40,3.6,5
129,40,3.6,5
129,4,0.6,5
129,34,2.4,2
129,10,39.9,1
129,15,55.3,5
130,44,4.0,4
130,38,5.3999999999999995,1
130,38,5.3999999999999995,1
130,12,2.7,4
130,24,3.2,1
130,24,3.2,2
131,32,6.4,1
131,2,1.7999999999999998,2
131,38,5.3999999999999995,1
131,25,54.0,1
131,10,39.9,2
131,30,1.0,5
131,45,7.2,2
132,24,3.2,4
132,40,3.6,2
132,33,3.5,5
132,26,5.6000000000000005,2
132,44,4.0,4
132,42,5.4,5
132,27,1.4,1
132,35,3.5,3
132,40,3.6,1
132,23,46.199999999999996,4
132,12,2.7,1
132,37,4.0,1
132,30,1.0,1
132,26,5.6000000000000005,5
132,5,1.6,2
132,10,39.9,3
132,40,3.6,5
132,37,4.0,1
133,1,51.0,4
133,10,39.9,4
133,3,6.3,2
133,3,6.3,3
133,28,8.0,3
133,24,3.2,1
133,28,8.0,5
133,16,44.4,3
133,16,44.4,2
133,6,1.8,2
133,1,51.0,5
133,40,3.6,3
133,23,46.199999999999996,5
133,40,3.6,3
133,7,4.0,5
133,22,7.2,2
133,43,7.0,1
133,39,3.5,1
134,43,7.0,4
134,16,44.4,2
134,33,3.5,4
134,7,4.0,2
134,17,4.2,4
134,39,3.5,3
134,40,3.6,2
134,25,54.0,5
134,9,1.7999999999999998,1
135,38,5.3999999999999995,5
135,37,4.0,5
135,35,3.5,5
135,34,2.4,4
135,17,4.2,5
135,27,1.4,5
135,17,4.2,2
135,39,3.5,1
135,5,1.6,3
135,26,5.6000000000000005,3
135,27,1.4,1
136,17,4.2,3
136,41,60.0,4
136,40,3.6,5
136,32,6.4,1
136,31,1.2,5
136,7,4.0,2
137,31,1.2,3
137,23,46.199999999999996,1
137,10,39.9,1
137,39,3.5,2
137,3,6.3,3
137,37,4.0,2
137,15,55.3,4
137,10,39.9,1
137,1,51.0,1
137,19,62.99999999999999,3
137,26,5.6000000000000005,5
137,8,3.0,1
137,42,5.4,3
137,13,0.9,1
137,23,46.199999999999996,3
137,27,1.4,3
137,16,44.4,3
138,34,2.4,5
138,21,4.2,1
138,23,46.199999999999996,1
138,20,3.5,1
138,17,4.2,2
138,20,3.5,3
138,30,1.0,3
138,9,1.7999999999999998,2
138,22,7.2,5
138,11,30.599999999999998,2
138,16,44.4,3
139,18,2.4,1
139,7,4.0,2
139,33,3.5,2
139,40,3.6,4
139,10,39.9,5
139,16,44.4,2
139,21,4.2,5
139,21,4.2,4
139,1,51.0,1
139,12,2.7,4
139,25,54.0,4
140,42,5.4,5
140,31,1.2,4
140,41,60.0,4
140,2,1.7999999999999998,5
140,31,1.2,3
140,9,1.7999999999999998,4
140,28,8.0,5
140,42,5.4,2
140,34,2.4,5
140,30,1.0,4
141,16,44.4,1
141,28,8.0,2
141,26,5.6000000000000005,2
141,33,3.5,3
141,23,46.199999999999996,1
141,10,39.9,2
141,25,54.0,3
141,42,5.4,5
141,11,30.599999999999998,1
141,21,4.2,1
141,24,3.2,5
141,5,1.6,3
142,17,4.2,2
142,4,0.6,4
142,29,6.6,1
142,10,39.9,3
142,7,4.0,4
142,39,3.5,4
142,34,2.4,1
143,5,1.6,3
143,34,2.4,1
143,13,0.9,1
143,12,2.7,4
143,31,1.2,2
143,42,5.4,2
143,6,1.8,2
143,24,3.2,5
143,38,5.3999999999999995,5
143,7,4.0,3
143,18,2.4,5
143,2,1.7999999999999998,2
144,29,6.6,2
144,15,55.3,5
144,14,1.4,5
144,21,4.2,2
145,41,60.0,2
145,20,3.5,3
145,35,3.5,3
145,11,30.599999999999998,3
145,18,2.4,2
145,2,1.7999999999999998,4
145,30,1.0,2
145,10,39.9,2
145,34,2.4,2
145,39,3.5,4
145,25,54.0,2
145,23,46.199999999999996,1
145,7,4.0,4
145,23,46.199999999999996,4
146,20,3.5,2
146,4,0.6,4
146,2,1.7999999999999998,1
146,24,3.2,3
146,36,6.6,5
146,42,5.4,1
146,14,1.4,4
146,22,7.2,5
146,10,39.9,3
146,23,46.199999999999996,2
146,28,8.0,1
146,30,1.0,2
147,24,3.2,4
147,25,54.0,4
147,11,30.599999999999998,2
147,22,7.2,2
147,44,4.0,4
147,41,60.0,4
147,44,4.0,2
147,44,4.0,1
147,11,30.599999999999998,1
147,3,6.3,5
147,19,62.99999999999999,4
147,40,3.6,1
148,31,1.2,4
148,19,62.99999999999999,5
148,24,3.2,3
148,32,6.4,3
148,27,1.4,2
148,34,2.4,4
148,28,8.0,5
148,25,54.0,2
148,9,1.7999999999999998,4
148,3,6.3,5
148,40,3.6,3
148,2,1.7999999999999998,4
148,37,4.0,4
148,8,3.0,3
149,43,7.0,5
149,40,3.6,1
149,30,1.0,2
149,11,30.599999999999998,2
149,4,0.6,3
149,4,0.6,4
149,25,54.0,5
149,21,4.2,3
149,13,0.9,1
149,4,0.6,4
150,14,1.4,1
150,2,1.7999999999999998,1
150,20,3.5,5
150,35,3.5,3
150,44,4.0,4
150,19,62.99999999999999,5
150,8,3.0,4
150,23,46.199999999999996,3
150,37,4.0,4
150,10,39.9,2
150,15,55.3,3
150,30,1.0,1
150,10,39.9,3
151,27,1.4,1
151,1,51.0,3
151,17,4.2,1
151,28,8.0,5
151,31,1.2,2
152,1,51.0,1
152,45,7.2,5
152,37,4.0,4
152,13,0.9,3
152,23,46.199999999999996,4
152,34,2.4,2
152,32,6.4,5
152,9,1.7999999999999998,4
152,44,4.0,5
152,39,3.5,5
152,41,60.0,4
152,18,2.4,4
152,41,60.0,1
152,12,2.7,3
153,13,0.9,2
153,9,1.7999999999999998,2
153,14,1.4,3
153,26,5.6000000000000005,1
153,10,39.9,2
153,9,1.7999999999999998,4
154,31,1.2,4
154,37,4.0,3
154,3,6.3,5
154,40,3.6,5
154,35,3.5,3
154,13,0.9,5
154,30,1.0,4
154,31,1.2,1
154,9,1.7999999999999998,1
154,31,1.2,3
154,42,5.4,5
154,18,2.4,4
154,45,7.2,3
154,30,1.0,3
155,33,3.5,4
155,8,3.0,2
155,15,55.3,5
155,43,7.0,1
155,35,3.5,2
155,41,60.0,3
155,28,8.0,3
155,15,55.3,1
155,35,3.5,2
155,42,5.4,1
156,43,7.0,2
156,15,55.3,2
156,11,30.599999999999998,2
156,25,54.0,1
156,35,3.5,3
156,33,3.5,5
156,42,5.4,4
156,11,30.599999999999998,3
157,45,7.2,3
157,2,1.7999999999999998,4
157,29,6.6,1
157,29,6.6,3
157,2,1.7999999999999998,5
157,27,1.4,4
157,18,2.4,4
157,14,1.4,5
157,5,1.6,5
157,7,4.0,4
157,26,5.6000000000000005,5
158,32,6.4,1
158,1,51.0,1
158,4,0.6,1
158,9,1.7999999999999998,2
158,8,3.0,3
158,24,3.2,1
158,26,5.6000000000000005,4
158,17,4.2,3
159,2,1.7999999999999998,1
159,11,30.599999999999998,5
159,29,6.6,4
159,9,1.7999999999999998,2
159,3,6.3,1
159,32,6.4,5
159,5,1.6,5
160,31,1.2,2
160,11,30.599999999999998,1
160,2,1.7999999999999998,5
160,28,8.0,3
160,10,39.9,5
160,43,7.0,4
160,36,6.6,3
160,6,1.8,3
160,37,4.0,4
160,43,7.0,1
160,13,0.9,1
160,36,6.6,1
160,30,1.0,1
160,28,8.0,3
160,37,4.0,5
160,33,3.5,4
160,10,39.9,3
160,39,3.5,4
161,11,30.599999999999998,2
161,13,0.9,2
161,19,62.99999999999999,4
161,16,44.4,5
161,11,30.599999999999998,1
161,27,1.4,2
161,12,2.7,2
161,28,8.0,5
161,15,55.3,2
161,28,8.0,2
161,27,1.4,3
161,16,44.4,3
161,23,46.199999999999996,4
162,21,4.2,5
162,38,5.3999999999999995,5
162,21,4.2,2
162,37,4.0,2
162,14,1.4,5
162,3,6.3,4
162,33,3.5,1
162,32,6.4,4
162,4,0.6,3
162,43,7.0,3
162,26,5.6000000000000005,1
162,44,4.0,3
162,45,7.2,1
162,19,62.99999999999999,5
162,20,3.5,4
163,20,3.5,5
163,3,6.3,2
163,36,6.6,3
163,23,46.199999999999996,4
163,14,1.4,1
163,22,7.2,5
163,2,1.7999999999999998,1
163,20,3.5,2
163,25,54.0,5
164,14,1.4,1
164,24,3.2,3
164,33,3.5,3
164,3,6.3,3
164,36,6.6,4
164,7,4.0,1
164,20,3.5,2
164,20,3.5,2
164,16,44.4,2
164,30,1.0,1
165,11,30.599999999999998,3
165,23,46.199999999999996,2
165,14,1.4,4
165,41,60.0,3
165,13,0.9,5
166,24,3.2,5
166,14,1.4,1
166,34,2.4,4
166,40,3.6,4
166,10,39.9,2
166,29,6.6,3
166,17,4.2,3
166,5,1.6,2
166,38,5.3999999999999995,1
166,20,3.5,3
166,34,2.4,2
166,6,1.8,1
167,21,4.2,5
167,22,7.2,4
167,8,3.0,5
167,3,6.3,4
167,1,51.0,5
167,28,8.0,4
167,30,1.0,2
168,3,6.3,3
168,5,1.6,1
168,36,6.6,5
168,30,1.0,1
168,32,6.4,4
168,33,3.5,4
168,5,1.6,4
168,40,3.6,4
168,45,7.2,5
168,2,1.7999999999999998,4
168,40,3.6,4
168,19,62.99999999999999,2
169,30,1.0,2
169,3,6.3,5
169,30,1.0,2
169,39,3.5,3
169,39,3.5,1
169,15,55.3,3
169,40,3.6,1
169,22,7.2,3
169,2,1.7999999999999998,3
169,41,60.0,5
170,22,7.2,2
170,22,7.2,2
170,32,6.4,2
170,27,1.4,2
170,24,3.2,3
170,6,1.8,3
170,10,39.9,5
170,15,55.3,3
170,14,1.4,5
170,2,1.7999999999999998,1
170,17,4.2,4
170,7,4.0,5
170,23,46.199999999999996,5
170,32,6.4,4
170,6,1.8,3
170,9,1.7999999999999998,4
170,30,1.0,5
170,33,3.5,1
170,42,5.4,1
170,21,4.2,3
171,40,3.6,4
171,7,4.0,3
171,24,3.2,4
171,3,6.3,5
171,21,4.2,2
171,37,4.0,3
171,34,2.4,5
171,10,39.9,1
171,18,2.4,5
172,31,1.2,5
172,29,6.6,1
172,19,62.99999999999999,5
172,23,46.199999999999996,5
172,19,62.99999999999999,2
172,5,1.6,5
172,10,39.9,5
172,20,3.5,4
173,24,3.2,2
173,7,4.0,5
173,15,55.3,4
173,43,7.0,2
174,8,3.0,5
174,33,3.5,3
174,36,6.6,4
174,12,2.7,4
174,33,3.5,4
174,40,3.6,2
174,37,4.0,5
174,30,1.0,4
174,45,7.2,2
174,1,51.0,2
174,5,1.6,2
175,23,46.199999999999996,3
175,23,46.199999999999996,5
175,30,1.0,1
175,18,2.4,1
175,4,0.6,3
175,8,3.0,1
175,40,3.6,1
175,37,4.0,4
175,7,4.0,5
175,9,1.7999999999999998,2
175,45,7.2,4
175,12,2.7,2
175,20,3.5,3
175,26,5.6000000000000005,5
176,14,1.4,2
176,2,1.7999999999999998,4
176,20,3.5,2
176,24,3.2,1
176,36,6.6,1
176,14,1.4,1
176,12,2.7,1
176,1,51.0,3
176,9,1.7999999999999998,1
177,12,2.7,2
177,39,3.5,2
177,26,5.6000000000000005,3
177,32,6.4,4
177,14,1.4,4
177,33,3.5,2
177,35,3.5,5
177,21,4.2,3
177,29,6.6,1
178,11,30.599999999999998,5
178,6,1.8,4
178,41,60.0,3
178,10,39.9,2
178,13,0.9,2
178,44,4.0,3
178,35,3.5,2
179,2,1.7999999999999998,3
179,2,1.7999999999999998,1
179,35,3.5,5
179,16,44.4,3
179,3,6.3,4
179,2,1.7999999999999998,1
179,18,2.4,5
179,4,0.6,4
179,17,4.2,1
179,16,44.4,4
180,20,3.5,5
180,30,1.0,3
180,17,4.2,1
180,26,5.6000000000000005,5
180,20,3.5,2
180,10,39.9,3
180,24,3.2,2
180,19,62.99999999999999,3
180,21,4.2,3
180,22,7.2,5
181,9,1.7999999999999998,5
181,22,7.2,5
181,41,60.0,3
181,10,39.9,1
181,36,6.6,1
181,12,2.7,5
181,44,4.0,2
181,30,1.0,1
181,41,60.0,1
181,41,60.0,1
181,17,4.2,5
181,19,62.99999999999999,5
182,3,6.3,1
182,1,51.0,2
182,14,1.4,2
182,34,2.4,2
182,27,1.4,5
182,45,7.2,5
182,10,39.9,2
182,9,1.7999999999999998,1
182,29,6.6,2
182,45,7.2,1
182,3,6.3,4
182,24,3.2,2
183,40,3.6,5
183,42,5.4,1
183,45,7.2,1
183,10,39.9,4
183,3,6.3,4
183,27,1.4,2
183,9,1.7999999999999998,4
183,22,7.2,3
183,28,8.0,5
183,25,54.0,4
183,27,1.4,3
184,3,6.3,5
184,22,7.2,5
184,34,2.4,3
184,13,0.9,3
184,28,8.0,5
184,37,4.0,3
184,17,4.2,4
184,24,3.2,3
184,36,6.6,4
184,2,1.7999999999999998,1
185,13,0.9,4
185,18,2.4,2
185,36,6.6,5
185,30,1.0,3
185,19,62.99999999999999,1
185,29,6.6,3
185,25,54.0,2
185,21,4.2,2
185,20,3.5,1
185,17,4.2,3
185,44,4.0,5
186,5,1.6,5
186,19,62.99999999999999,2
186,2,1.7999999999999998,4
186,27,1.4,4
186,19,62.99999999999999,2
186,41,60.0,1
186,20,3.5,1
186,37,4.0,4
186,31,1.2,4
186,45,7.2,5
187,18,2.4,3
187,7,4.0,5
187,30,1.0,5
187,38,5.3999999999999995,3
187,29,6.6,1
187,15,55.3,2
187,45,7.2,4
187,10,39.9,4
187,17,4.2,5
187,4,0.6,5
187,15,55.3,3
187,34,2.4,3
188,4,0.6,3
188,12,2.7,1
188,26,5.6000000000000005,2
188,40,3.6,2
188,27,1.4,3
188,24,3.2,3
188,44,4.0,1
188,9,1.7999999999999998,4
188,34,2.4,4
188,18,2.4,5
188,35,3.5,5
189,28,8.0,4
189,41,60.0,4
189,12,2.7,1
189,5,1.6,4
189,26,5.6000000000000005,1
189,27,1.4,2
189,40,3.6,2
189,10,39.9,1
189,15,55.3,4
189,10,39.9,5
189,43,7.0,3
189,25,54.0,5
189,25,54.0,5
189,16,44.4,4
189,31,1.2,2
189,3,6.3,3
190,34,2.4,3
190,45,7.2,1
190,12,2.7,4
190,39,3.5,2
190,21,4.2,4
190,18,2.4,1
190,28,8.0,5
190,24,3.2,1
190,6,1.8,5
190,25,54.0,2
190,1,51.0,5
191,33,3.5,4
191,24,3.2,1
191,19,62.99999999999999,5
191,11,30.599999999999998,5
191,36,6.6,1
191,37,4.0,1
191,31,1.2,2
191,12,2.7,2
191,26,5.6000000000000005,2
191,24,3.2,4
191,31,1.2,2
191,9,1.7999999999999998,2
192,24,3.2,5
192,29,6.6,1
192,34,2.4,2
192,15,55.3,2
192,31,1.2,2
192,12,2.7,4
192,39,3.5,1
192,41,60.0,4
192,7,4.0,1
192,39,3.5,4
192,41,60.0,4
192,44,4.0,5
192,20,3.5,5
193,26,5.6000000000000005,3
193,21,4.2,5
193,45,7.2,5
193,45,7.2,5
193,43,7.0,4
193,8,3.0,4
193,28,8.0,2
193,44,4.0,2
193,6,1.8,4
194,7,4.0,2
194,29,6.6,5
194,11,30.599999999999998,5
194,38,5.3999999999999995,2
194,7,4.0,2
194,10,39.9,2
194,33,3.5,3
194,37,4.0,5
194,26,5.6000000000000005,3
194,11,30.599999999999998,3
194,21,4.2,3
194,5,1.6,4
194,20,3.5,3
195,14,1.4,2
195,40,3.6,2
195,18,2.4,5
195,18,2.4,2
195,10,39.9,5
195,1,51.0,5
195,34,2.4,3
195,44,4.0,2
196,10,39.9,4
196,29,6.6,3
196,20,3.5,4
196,24,3.2,4
196,35,3.5,5
196,23,46.199999999999996,5
197,13,0.9,1
197,36,6.6,4
197,29,6.6,1
197,37,4.0,4
197,15,55.3,5
197,37,4.0,5
197,37,4.0,1
197,27,1.4,1
197,15,55.3,4
197,22,7.2,5
197,26,5.6000000000000005,4
197,8,3.0,4
197,24,3.2,4
198,28,8.0,3
198,39,3.5,5
198,26,5.6000000000000005,5
198,25,54.0,3
198,27,1.4,1
198,5,1.6,5
198,37,4.0,2
198,36,6.6,4
198,31,1.2,1
198,22,7.2,3
198,21,4.2,4
198,27,1.4,4
198,35,3.5,1
198,37,4.0,5
198,12,2.7,5
198,22,7.2,5
199,6,1.8,2
199,12,2.7,4
199,39,3.5,2
199,3,6.3,2
199,18,2.4,3
199,39,3.5,2
199,25,54.0,4
199,20,3.5,1
200,15,55.3,1
200,45,7.2,5
200,36,6.6,2
200,34,2.4,2
200,3,6.3,1
200,1,51.0,3
200,44,4.0,5
200,25,54.0,5
200,34,2.4,3
200,42,5.4,1
200,38,5.3999999999999995,1
200,3,6.3,1
201,12,2.7,2
201,5,1.6,3
201,41,60.0,5
201,35,3.5,3
201,9,1.7999999999999998,5
201,26,5.6000000000000005,2
201,29,6.6,5
201,39,3.5,5
201,33,3.5,1
201,25,54.0,1
201,30,1.0,3
201,17,4.2,1
201,13,0.9,4
201,26,5.6000000000000005,5
201,13,0.9,5
201,21,4.2,4
201,42,5.4,5
201,3,6.3,1
201,40,3.6,4
201,29,6.6,1
201,21,4.2,1
202,19,62.99999999999999,5
202,40,3.6,1
202,24,3.2,4
202,45,7.2,4
202,44,4.0,3
202,21,4.2,2
202,28,8.0,5
202,29,6.6,2
202,16,44.4,2
202,21,4.2,5
202,4,0.6,4
202,13,0.9,3
202,12,2.7,2
203,25,54.0,2
203,16,44.4,4
203,16,44.4,3
203,8,3.0,2
203,14,1.4,1
203,7,4.0,5
203,42,5.4,3
203,34,2.4,1
203,28,8.0,3
203,1,51.0,5
203,2,1.7999999999999998,5
203,2,1.7999999999999998,4
203,4,0.6,4
203,8,3.0,4
204,9,1.7999999999999998,1
204,11,30.599999999999998,3
204,24,3.2,3
204,31,1.2,4
204,6,1.8,3
204,33,3.5,2
204,6,1.8,1
204,5,1.6,3
204,1,51.0,5
204,11,30.599999999999998,1
205,20,3.5,1
205,42,5.4,5
205,18,2.4,2
205,41,60.0,4
205,40,3.6,2
205,5,1.6,1
205,16,44.4,5
205,18,2.4,1
206,3,6.3,2
206,21,4.2,2
206,10,39.9,5
206,21,4.2,2
206,43,7.0,2
206,9,1.7999999999999998,1
206,41,60.0,5
206,32,6.4,2
206,43,7.0,5
206,35,3.5,2
206,2,1.7999999999999998,3
206,10,39.9,2
207,13,0.9,2
207,40,3.6,3
207,34,2.4,1
207,44,4.0,4
207,41,60.0,4
207,11,30.599999999999998,3
207,37,4.0,3
207,37,4.0,3
207,2,1.7999999999999998,1
207,3,6.3,5
207,23,46.199999999999996,5
208,14,1.4,5
208,34,2.4,1
208,38,5.3999999999999995,1
208,32,6.4,1
208,28,8.0,2
208,7,4.0,3
208,2,1.7999999999999998,4
208,15,55.3,4
208,43,7.0,4
208,33,3.5,5
208,31,1.2,3
208,22,7.2,2
208,41,60.0,4
208,5,1.6,5
208,23,46.199999999999996,2
208,24,3.2,2
208,4,0.6,2
209,6,1.8,1
209,2,1.7999999999999998,1
209,11,30.599999999999998,1
209,22,7.2,3
209,1,51.0,5
209,27,1.4,2
209,25,54.0,4
209,10,39.9,3
209,5,1.6,1
209,29,6.6,4
209,8,3.0,5
209,4,0.6,1
209,7,4.0,4
209,12,2.7,4
209,5,1.6,1
209,23,46.199999999999996,2
209,25,54.0,3
209,1,51.0,1
210,32,6.4,4
210,21,4.2,4
210,1,51.0,3
210,3,6.3,5
210,28,8.0,5
210,41,60.0,3
210,8,3.0,4
210,25,54.0,2
210,23,46.199999999999996,5
210,33,3.5,4
210,19,62.99999999999999,3
210,14,1.4,2
211,2,1.7999999999999998,2
211,9,1.7999999999999998,3
211,5,1.6,3
211,26,5.6000000000000005,4
211,42,5.4,4
211,39,3.5,5
212,36,6.6,4
212,8,3.0,5
212,23,46.199999999999996,1
212,20,3.5,3
212,29,6.6,3
212,43,7.0,5
213,5,1.6,3
213,18,2.4,4
213,25,54.0,4
213,30,1.0,4
213,31,1.2,3
213,22,7.2,3
213,45,7.2,4
213,13,0.9,4
213,1,51.0,5
213,38,5.3999999999999995,2
214,27,1.4,2
214,43,7.0,4
214,40,3.6,2
214,7,4.0,3
214,43,7.0,4
214,9,1.7999999999999998,1
214,32,6.4,1
214,7,4.0,1
215,38,5.3999999999999995,2
215,36,6.6,5
215,3,6.3,2
215,42,5.4,2
215,5,1.6,5
215,16,44.4,4
215,15,55.3,4
215,25,54.0,4
215,28,8.0,5
215,7,4.0,4
215,27,1.4,5
215,1,51.0,1
216,18,2.4,5
216,26,5.6000000000000005,4
216,38,5.3999999999999995,1
216,41,60.0,5
216,24,3.2,3
216,25,54.0,5
216,21,4.2,3
217,40,3.6,2
217,42,5.4,4
217,17,4.2,4
217,44,4.0,2
217,6,1.8,3
217,13,0.9,3
217,10,39.9,1
217,19,62.99999999999999,5
217,42,5.4,1
217,40,3.6,1
217,16,44.4,3
217,23,46.199999999999996,1
217,28,8.0,5
217,29,6.6,1
217,25,54.0,5
217,14,1.4,2
217,20,3.5,1
218,18,2.4,5
218,17,4.2,5
218,32,6.4,1
218,23,46.199999999999996,2
218,29,6.6,4
218,40,3.6,3
218,44,4.0,3
218,16,44.4,3
218,42,5.4,1
219,34,2.4,5
219,29,6.6,3
219,26,5.6000000000000005,2
219,17,4.2,4
219,38,5.3999999999999995,1
219,27,1.4,4
219,9,1.7999999999999998,4
219,16,44.4,3
219,10,39.9,5
219,42,5.4,4
219,9,1.7999999999999998,5
220,1,51.0,5
220,27,1.4,2
220,30,1.0,5
220,30,1.0,2
220,28,8.0,5
220,14,1.4,3
220,8,3.0,3
220,45,7.2,3
220,15,55.3,5
220,27,1.4,2
220,2,1.7999999999999998,1
220,30,1.0,1
220,11,30.599999999999998,5
221,10,39.9,1
221,7,4.0,4
221,36,6.6,4
222,15,55.3,2
222,32,6.4,5
222,7,4.0,1
222,27,1.4,3
222,30,1.0,3
222,5,1.6,3
222,7,4.0,4
222,26,5.6000000000000005,1
222,17,4.2,4
222,8,3.0,1
222,18,2.4,4
222,4,0.6,2
223,45,7.2,4
223,17,4.2,1
223,22,7.2,2
223,3,6.3,5
223,9,1.7999999999999998,1
223,39,3.5,2
223,31,1.2,3
223,39,3.5,5
223,30,1.0,2
223,24,3.2,1
223,18,2.4,5
224,8,3.0,4
224,25,54.0,3
224,18,2.4,3
224,16,44.4,5
224,10,39.9,4
224,28,8.0,3
224,26,5.6000000000000005,1
224,9,1.7999999999999998,5
224,26,5.6000000000000005,4
224,5,1.6,4
224,20,3.5,4
224,42,5.4,4
224,8,3.0,2
224,7,4.0,2
224,45,7.2,4
224,23,46.199999999999996,2
224,38,5.3999999999999995,4
224,41,60.0,5
224,6,1.8,5
225,12,2.7,3
225,42,5.4,3
225,35,3.5,4
225,5,1.6,3
225,25,54.0,4
225,44,4.0,5
225,7,4.0,1
225,31,1.2,2
225,11,30.599999999999998,2
225,3,6.3,2
225,11,30.599999999999998,5
226,42,5.4,5
226,14,1.4,2
226,18,2.4,1
226,19,62.99999999999999,5
226,35,3.5,5
226,5,1.6,5
226,16,44.4,1
226,13,0.9,1
226,33,3.5,3
226,29,6.6,1
227,9,1.7999999999999998,2
227,35,3.5,3
227,28,8.0,1
227,8,3.0,2
227,42,5.4,2
227,14,1.4,1
227,4,0.6,4
228,25,54.0,2
228,4,0.6,4
228,10,39.9,4
228,15,55.3,3
228,5,1.6,4
228,7,4.0,4
228,10,39.9,2
229,12,2.7,2
229,3,6.3,1
229,23,46.199999999999996,5
229,4,0.6,1
229,27,1.4,4
229,11,30.599999999999998,3
229,34,2.4,3
229,8,3.0,2
229,18,2.4,1
229,9,1.7999999999999998,3
229,45,7.2,5
229,17,4.2,5
229,17,4.2,5
229,35,3.5,4
229,38,5.3999999999999995,3
229,36,6.6,3
229,40,3.6,3
230,7,4.0,1
230,6,1.8,1
230,1,51.0,1
230,3,6.3,5
230,22,7.2,5
230,31,1.2,3
230,22,7.2,4
230,33,3.5,5
231,11,30.599999999999998,3
231,28,8.0,5
231,31,1.2,2
231,11,30.599999999999998,5
231,28,8.0,4
231,26,5.6000000000000005,4
231,45,7.2,3
231,31,1.2,3
231,3,6.3,3
231,8,3.0,1
231,22,7.2,1
231,42,5.4,1
232,39,3.5,2
232,1,51.0,1
232,24,3.2,4
232,27,1.4,4
232,36,6.6,4
232,7,4.0,5
233,3,6.3,4
233,15,55.3,3
233,4,0.6,5
233,43,7.0,1
233,34,2.4,3
233,18,2.4,5
233,5,1.6,3
233,27,1.4,1
233,24,3.2,4
233,34,2.4,4
233,32,6.4,1
233,45,7.2,4
233,20,3.5,2
234,22,7.2,4
234,18,2.4,3
234,12,2.7,4
234,18,2.4,2
234,42,5.4,5
234,13,0.9,5
235,17,4.2,3
235,45,7.2,5
235,12,2.7,2
235,23,46.199999999999996,2
235,8,3.0,5
235,5,1.6,4
235,30,1.0,3
235,23,46.199999999999996,4
235,42,5.4,2
236,2,1.7999999999999998,3
236,41,60.0,5
236,11,30.599999999999998,5
